"","subid","age","age_group","sex","ms_q_ver","task","task_num","answer","q","q_kind","item","justifications","site","age.group","age.c","q_kind_label"
"6543","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv2.8",1,7,8,"swimsuit","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6544","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2",2,8,0,"bad name","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6545","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.1",0,8,1,"bad name","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6546","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.2",0,8,2,"bad name","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6547","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.3",0,8,3,"bad name","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6548","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.4",0,8,4,"bad name","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6549","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.5",0,8,5,"bad name","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6550","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.6",0,8,6,"bad name","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6551","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.7",0,8,7,"bad name","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6552","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral2.8",1,8,8,"bad name","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6553","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3",1,9,0,"teacher","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6554","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.1",0,9,1,"teacher","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6555","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.2",1,9,2,"teacher","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6556","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.3",0,9,3,"teacher","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6557","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.4",0,9,4,"teacher","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6558","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.5",1,9,5,"teacher","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6559","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.6",0,9,6,"teacher","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6560","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.7",0,9,7,"teacher","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6561","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv3.8",1,9,8,"teacher","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6562","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3",2,10,0,"drawing","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6563","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.1",0,10,1,"drawing","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6564","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.2",0,10,2,"drawing","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6565","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.3",0,10,3,"drawing","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6566","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.4",0,10,4,"drawing","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6567","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.5",0,10,5,"drawing","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6568","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.6",0,10,6,"drawing","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6569","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.7",0,10,7,"drawing","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6570","MC-iran_study2-49",8.10403833,8,"f",2,"moral","moral3.8",1,10,8,"drawing","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6571","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4",2,11,0,"toys","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6572","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.1",0,11,1,"toys","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6573","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.2",1,11,2,"toys","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6574","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.3",1,11,3,"toys","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6575","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.4",0,11,4,"toys","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6576","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.5",0,11,5,"toys","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6577","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.6",0,11,6,"toys","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6578","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.7",0,11,7,"toys","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6579","MC-iran_study2-49",8.10403833,8,"f",2,"conv","conv4.8",1,11,8,"","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6580","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1",1,12,0,"fasting","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6581","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.1",0,12,1,"fasting","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6582","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.2",0,12,2,"fasting","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6583","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.3",0,12,3,"fasting","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6584","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.4",0,12,4,"fasting","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6585","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.5",0,12,5,"fasting","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6586","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.6",0,12,6,"fasting","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6587","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious1.7",0,12,7,"fasting","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6588","MC-iran_study2-49",8.10403833,8,"f",2,"religious","reigious1.8",1,12,8,"","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6589","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2",1,13,0,"prayer","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6590","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.1",0,13,1,"prayer","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6591","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.2",1,13,2,"prayer","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6592","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.3",0,13,3,"prayer","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6593","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.4",0,13,4,"prayer","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6594","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.5",0,13,5,"prayer","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6595","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.6",1,13,6,"prayer","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6596","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.7",1,13,7,"prayer","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6597","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious2.8",1,13,8,"prayer","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6598","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3",1,14,0,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6599","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.1",1,14,1,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6600","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.2",1,14,2,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6601","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.3",0,14,3,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6602","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.4",0,14,4,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6603","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.5",0,14,5,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6604","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.6",0,14,6,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6605","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.7",0,14,7,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6606","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious3.8",1,14,8,"red clothes","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6607","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4",1,15,0,"joke","","Iran - Study 2",8,-0.895520523661116,"Severity rating"
"6608","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.1",0,15,1,"joke","","Iran - Study 2",8,-0.895520523661116,"Farawary country"
"6609","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.2",1,15,2,"joke","","Iran - Study 2",8,-0.895520523661116,"Rule at school"
"6610","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.3",0,15,3,"joke","","Iran - Study 2",8,-0.895520523661116,"Everyone else"
"6611","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.4",0,15,4,"joke","","Iran - Study 2",8,-0.895520523661116,"Foreigner"
"6612","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.5",0,15,5,"joke","","Iran - Study 2",8,-0.895520523661116,"Non-muslim"
"6613","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.6",1,15,6,"joke","","Iran - Study 2",8,-0.895520523661116,"Haram"
"6614","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.7",0,15,7,"joke","","Iran - Study 2",8,-0.895520523661116,"Illegal"
"6615","MC-iran_study2-49",8.10403833,8,"f",2,"religious","religious4.8",1,15,8,"joke","","Iran - Study 2",8,-0.895520523661116,"Zesht"
"6616","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1",1,1,0,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6617","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.1",0,1,1,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6618","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.2",0,1,2,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6619","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.3",0,1,3,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6620","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.4",0,1,4,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6621","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.5",0,1,5,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6622","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.6",1,1,6,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6623","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.7",1,1,7,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6624","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran1.8",1,1,8,"back to elder","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6625","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2",1,2,0,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6626","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.1",0,2,1,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6627","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.2",0,2,2,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6628","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.3",0,2,3,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6629","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.4",0,2,4,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6630","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.5",0,2,5,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6631","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.6",1,2,6,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6632","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.7",1,2,7,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6633","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran2.8",1,2,8,"shoes in house","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6634","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3",1,3,0,"drink","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6635","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.1",0,3,1,"drink","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6636","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.2",0,3,2,"drink","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6637","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.3",0,3,3,"drink","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6638","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.4",0,3,4,"drink","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6639","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.5",0,3,5,"drink","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6640","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.6",1,3,6,"drink","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6641","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.7",1,3,7,"drink","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6642","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran3.8",1,3,8,"drink","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6643","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4",1,4,0,"slippers","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6644","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.1",0,4,1,"slippers","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6645","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.2",0,4,2,"slippers","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6646","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.3",0,4,3,"slippers","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6647","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.4",0,4,4,"slippers","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6648","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.5",0,4,5,"slippers","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6649","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.6",1,4,6,"slippers","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6650","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.7",1,4,7,"slippers","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6651","MC-iran_study2-50",6.997946612,7,"f",2,"conv.iran","conv.iran4.8",1,4,8,"slippers","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6652","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1",1,5,0,"table","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6653","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.1",0,5,1,"table","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6654","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.2",0,5,2,"table","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6655","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.3",0,5,3,"table","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6656","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.4",0,5,4,"table","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6657","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.5",0,5,5,"table","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6658","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.6",1,5,6,"table","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6659","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.7",1,5,7,"table","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6660","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv1.8",1,5,8,"table","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6661","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1",1,6,0,"push","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6662","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.1",0,6,1,"push","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6663","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.2",0,6,2,"push","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6664","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.3",0,6,3,"push","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6665","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.4",0,6,4,"push","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6666","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.5",0,6,5,"push","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6667","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.6",1,6,6,"push","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6668","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.7",1,6,7,"push","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6669","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral1.8",1,6,8,"push","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6670","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2",1,7,0,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6671","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.1",0,7,1,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6672","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.2",0,7,2,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6673","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.3",0,7,3,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6674","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.4",0,7,4,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6675","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.5",0,7,5,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6676","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.6",1,7,6,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6677","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.7",1,7,7,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6678","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv2.8",1,7,8,"swimsuit","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6679","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2",2,8,0,"bad name","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6680","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.1",0,8,1,"bad name","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6681","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.2",0,8,2,"bad name","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6682","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.3",0,8,3,"bad name","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6683","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.4",0,8,4,"bad name","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6684","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.5",0,8,5,"bad name","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6685","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.6",1,8,6,"bad name","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6686","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.7",1,8,7,"bad name","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6687","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral2.8",1,8,8,"bad name","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6688","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3",1,9,0,"teacher","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6689","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.1",0,9,1,"teacher","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6690","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.2",0,9,2,"teacher","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6691","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.3",0,9,3,"teacher","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6692","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.4",0,9,4,"teacher","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6693","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.5",0,9,5,"teacher","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6694","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.6",0,9,6,"teacher","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6695","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.7",1,9,7,"teacher","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6696","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv3.8",1,9,8,"teacher","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6697","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3",1,10,0,"drawing","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6698","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.1",0,10,1,"drawing","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6699","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.2",0,10,2,"drawing","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6700","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.3",0,10,3,"drawing","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6701","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.4",0,10,4,"drawing","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6702","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.5",0,10,5,"drawing","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6703","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.6",1,10,6,"drawing","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6704","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.7",1,10,7,"drawing","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6705","MC-iran_study2-50",6.997946612,7,"f",2,"moral","moral3.8",1,10,8,"drawing","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6706","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4",2,11,0,"toys","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6707","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.1",0,11,1,"toys","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6708","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.2",0,11,2,"toys","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6709","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.3",0,11,3,"toys","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6710","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.4",0,11,4,"toys","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
"6711","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.5",0,11,5,"toys","","Iran - Study 2",7,-1.38482252962434,"Non-muslim"
"6712","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.6",1,11,6,"toys","","Iran - Study 2",7,-1.38482252962434,"Haram"
"6713","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.7",1,11,7,"toys","","Iran - Study 2",7,-1.38482252962434,"Illegal"
"6714","MC-iran_study2-50",6.997946612,7,"f",2,"conv","conv4.8",1,11,8,"","","Iran - Study 2",7,-1.38482252962434,"Zesht"
"6715","MC-iran_study2-50",6.997946612,7,"f",2,"religious","religious1",1,12,0,"fasting","","Iran - Study 2",7,-1.38482252962434,"Severity rating"
"6716","MC-iran_study2-50",6.997946612,7,"f",2,"religious","religious1.1",0,12,1,"fasting","","Iran - Study 2",7,-1.38482252962434,"Farawary country"
"6717","MC-iran_study2-50",6.997946612,7,"f",2,"religious","religious1.2",0,12,2,"fasting","","Iran - Study 2",7,-1.38482252962434,"Rule at school"
"6718","MC-iran_study2-50",6.997946612,7,"f",2,"religious","religious1.3",0,12,3,"fasting","","Iran - Study 2",7,-1.38482252962434,"Everyone else"
"6719","MC-iran_study2-50",6.997946612,7,"f",2,"religious","religious1.4",0,12,4,"fasting","","Iran - Study 2",7,-1.38482252962434,"Foreigner"
