"","subid","age","task","item","q","q_kind","answer","task_num","sex","site","age_group","age.group","age.c","q_kind_label"
"6532","MC-canada_46",10.275154,"moral","push",1,3,0,"moral1.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6533","MC-canada_46",10.275154,"conv","swim",2,0,3,"conv2","F","Canada",NA,10,0.242537043154619,"Severity rating"
"6534","MC-canada_46",10.275154,"conv","swim",2,1,0,"conv2.1","F","Canada",NA,10,0.242537043154619,"Faraway country"
"6535","MC-canada_46",10.275154,"conv","swim",2,2,0,"conv2.2","F","Canada",NA,10,0.242537043154619,"Rule at school"
"6536","MC-canada_46",10.275154,"conv","swim",2,3,0,"conv2.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6537","MC-canada_46",10.275154,"moral","namecall",2,0,3,"moral2","F","Canada",NA,10,0.242537043154619,"Severity rating"
"6538","MC-canada_46",10.275154,"moral","namecall",2,1,0,"moral2.1","F","Canada",NA,10,0.242537043154619,"Faraway country"
"6539","MC-canada_46",10.275154,"moral","namecall",2,2,0,"moral2.2","F","Canada",NA,10,0.242537043154619,"Rule at school"
"6540","MC-canada_46",10.275154,"moral","namecall",2,3,0,"moral2.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6541","MC-canada_46",10.275154,"conv","teachername",3,0,2,"conv3","F","Canada",NA,10,0.242537043154619,"Severity rating"
"6542","MC-canada_46",10.275154,"conv","teachername",3,1,0,"conv3.1","F","Canada",NA,10,0.242537043154619,"Faraway country"
"6543","MC-canada_46",10.275154,"conv","teachername",3,2,0,"conv3.2","F","Canada",NA,10,0.242537043154619,"Rule at school"
"6544","MC-canada_46",10.275154,"conv","teachername",3,3,0,"conv3.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6545","MC-canada_46",10.275154,"moral","rip",3,0,2,"moral3","F","Canada",NA,10,0.242537043154619,"Severity rating"
"6546","MC-canada_46",10.275154,"moral","rip",3,1,0,"moral3.1","F","Canada",NA,10,0.242537043154619,"Faraway country"
"6547","MC-canada_46",10.275154,"moral","rip",3,2,0,"moral3.2","F","Canada",NA,10,0.242537043154619,"Rule at school"
"6548","MC-canada_46",10.275154,"moral","rip",3,3,0,"moral3.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6549","MC-canada_46",10.275154,"conv","toy",4,0,3,"conv4","F","Canada",NA,10,0.242537043154619,"Severity rating"
"6550","MC-canada_46",10.275154,"conv","toy",4,1,0,"conv4.1","F","Canada",NA,10,0.242537043154619,"Faraway country"
"6551","MC-canada_46",10.275154,"conv","toy",4,2,0,"conv4.2","F","Canada",NA,10,0.242537043154619,"Rule at school"
"6552","MC-canada_46",10.275154,"conv","toy",4,3,0,"conv4.3","F","Canada",NA,10,0.242537043154619,"Everyone else"
"6553","MC-canada_47",10.31348392,"conv","shoes",1,0,2,"conv1","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6554","MC-canada_47",10.31348392,"conv","shoes",1,1,0,"conv1.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6555","MC-canada_47",10.31348392,"conv","shoes",1,2,1,"conv1.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6556","MC-canada_47",10.31348392,"conv","shoes",1,3,0,"conv1.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6557","MC-canada_47",10.31348392,"moral","push",1,0,1,"moral1","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6558","MC-canada_47",10.31348392,"moral","push",1,1,0,"moral1.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6559","MC-canada_47",10.31348392,"moral","push",1,2,0,"moral1.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6560","MC-canada_47",10.31348392,"moral","push",1,3,0,"moral1.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6561","MC-canada_47",10.31348392,"conv","swim",2,0,2,"conv2","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6562","MC-canada_47",10.31348392,"conv","swim",2,1,0,"conv2.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6563","MC-canada_47",10.31348392,"conv","swim",2,2,0,"conv2.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6564","MC-canada_47",10.31348392,"conv","swim",2,3,0,"conv2.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6565","MC-canada_47",10.31348392,"moral","namecall",2,0,1,"moral2","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6566","MC-canada_47",10.31348392,"moral","namecall",2,1,0,"moral2.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6567","MC-canada_47",10.31348392,"moral","namecall",2,2,0,"moral2.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6568","MC-canada_47",10.31348392,"moral","namecall",2,3,0,"moral2.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6569","MC-canada_47",10.31348392,"conv","teachername",3,0,1,"conv3","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6570","MC-canada_47",10.31348392,"conv","teachername",3,1,0,"conv3.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6571","MC-canada_47",10.31348392,"conv","teachername",3,2,0,"conv3.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6572","MC-canada_47",10.31348392,"conv","teachername",3,3,0,"conv3.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6573","MC-canada_47",10.31348392,"moral","rip",3,0,2,"moral3","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6574","MC-canada_47",10.31348392,"moral","rip",3,1,0,"moral3.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6575","MC-canada_47",10.31348392,"moral","rip",3,2,0,"moral3.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6576","MC-canada_47",10.31348392,"moral","rip",3,3,0,"moral3.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6577","MC-canada_47",10.31348392,"conv","toy",4,0,2,"conv4","F","Canada",NA,10,0.257328392806127,"Severity rating"
"6578","MC-canada_47",10.31348392,"conv","toy",4,1,0,"conv4.1","F","Canada",NA,10,0.257328392806127,"Faraway country"
"6579","MC-canada_47",10.31348392,"conv","toy",4,2,0,"conv4.2","F","Canada",NA,10,0.257328392806127,"Rule at school"
"6580","MC-canada_47",10.31348392,"conv","toy",4,3,0,"conv4.3","F","Canada",NA,10,0.257328392806127,"Everyone else"
"6581","MC-canada_48",10.50513347,"conv","shoes",1,0,2,"conv1","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6582","MC-canada_48",10.50513347,"conv","shoes",1,1,0,"conv1.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6583","MC-canada_48",10.50513347,"conv","shoes",1,2,0,"conv1.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6584","MC-canada_48",10.50513347,"conv","shoes",1,3,1,"conv1.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6585","MC-canada_48",10.50513347,"moral","push",1,0,3,"moral1","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6586","MC-canada_48",10.50513347,"moral","push",1,1,0,"moral1.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6587","MC-canada_48",10.50513347,"moral","push",1,2,0,"moral1.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6588","MC-canada_48",10.50513347,"moral","push",1,3,0,"moral1.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6589","MC-canada_48",10.50513347,"conv","swim",2,0,3,"conv2","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6590","MC-canada_48",10.50513347,"conv","swim",2,1,1,"conv2.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6591","MC-canada_48",10.50513347,"conv","swim",2,2,1,"conv2.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6592","MC-canada_48",10.50513347,"conv","swim",2,3,1,"conv2.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6593","MC-canada_48",10.50513347,"moral","namecall",2,0,3,"moral2","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6594","MC-canada_48",10.50513347,"moral","namecall",2,1,0,"moral2.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6595","MC-canada_48",10.50513347,"moral","namecall",2,2,0,"moral2.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6596","MC-canada_48",10.50513347,"moral","namecall",2,3,0,"moral2.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6597","MC-canada_48",10.50513347,"conv","teachername",3,0,3,"conv3","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6598","MC-canada_48",10.50513347,"conv","teachername",3,1,0,"conv3.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6599","MC-canada_48",10.50513347,"conv","teachername",3,2,0,"conv3.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6600","MC-canada_48",10.50513347,"conv","teachername",3,3,0,"conv3.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6601","MC-canada_48",10.50513347,"moral","rip",3,0,3,"moral3","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6602","MC-canada_48",10.50513347,"moral","rip",3,1,0,"moral3.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6603","MC-canada_48",10.50513347,"moral","rip",3,2,0,"moral3.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6604","MC-canada_48",10.50513347,"moral","rip",3,3,1,"moral3.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6605","MC-canada_48",10.50513347,"conv","toy",4,0,3,"conv4","F","Canada",NA,10,0.331285121768887,"Severity rating"
"6606","MC-canada_48",10.50513347,"conv","toy",4,1,0,"conv4.1","F","Canada",NA,10,0.331285121768887,"Faraway country"
"6607","MC-canada_48",10.50513347,"conv","toy",4,2,0,"conv4.2","F","Canada",NA,10,0.331285121768887,"Rule at school"
"6608","MC-canada_48",10.50513347,"conv","toy",4,3,0,"conv4.3","F","Canada",NA,10,0.331285121768887,"Everyone else"
"6609","MC-canada_49",8.59137577,"conv","shoes",1,0,2,"conv1","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6610","MC-canada_49",8.59137577,"conv","shoes",1,1,0,"conv1.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6611","MC-canada_49",8.59137577,"conv","shoes",1,2,1,"conv1.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6612","MC-canada_49",8.59137577,"conv","shoes",1,3,1,"conv1.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6613","MC-canada_49",8.59137577,"moral","push",1,0,1,"moral1","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6614","MC-canada_49",8.59137577,"moral","push",1,1,0,"moral1.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6615","MC-canada_49",8.59137577,"moral","push",1,2,0,"moral1.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6616","MC-canada_49",8.59137577,"moral","push",1,3,1,"moral1.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6617","MC-canada_49",8.59137577,"conv","swim",2,0,3,"conv2","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6618","MC-canada_49",8.59137577,"conv","swim",2,1,1,"conv2.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6619","MC-canada_49",8.59137577,"conv","swim",2,2,1,"conv2.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6620","MC-canada_49",8.59137577,"conv","swim",2,3,1,"conv2.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6621","MC-canada_49",8.59137577,"moral","namecall",2,0,1,"moral2","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6622","MC-canada_49",8.59137577,"moral","namecall",2,1,0,"moral2.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6623","MC-canada_49",8.59137577,"moral","namecall",2,2,0,"moral2.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6624","MC-canada_49",8.59137577,"moral","namecall",2,3,0,"moral2.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6625","MC-canada_49",8.59137577,"conv","teachername",3,0,2,"conv3","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6626","MC-canada_49",8.59137577,"conv","teachername",3,1,0,"conv3.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6627","MC-canada_49",8.59137577,"conv","teachername",3,2,0,"conv3.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6628","MC-canada_49",8.59137577,"conv","teachername",3,3,0,"conv3.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6629","MC-canada_49",8.59137577,"moral","rip",3,0,NA,"moral3","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6630","MC-canada_49",8.59137577,"moral","rip",3,1,0,"moral3.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6631","MC-canada_49",8.59137577,"moral","rip",3,2,0,"moral3.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6632","MC-canada_49",8.59137577,"moral","rip",3,3,0,"moral3.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6633","MC-canada_49",8.59137577,"conv","toy",4,0,3,"conv4","M","Canada",NA,8,-0.407225662729663,"Severity rating"
"6634","MC-canada_49",8.59137577,"conv","toy",4,1,0,"conv4.1","M","Canada",NA,8,-0.407225662729663,"Faraway country"
"6635","MC-canada_49",8.59137577,"conv","toy",4,2,1,"conv4.2","M","Canada",NA,8,-0.407225662729663,"Rule at school"
"6636","MC-canada_49",8.59137577,"conv","toy",4,3,1,"conv4.3","M","Canada",NA,8,-0.407225662729663,"Everyone else"
"6637","MC-canada_50",8.366872005,"conv","shoes",1,0,2,"conv1","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6638","MC-canada_50",8.366872005,"conv","shoes",1,1,0,"conv1.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6639","MC-canada_50",8.366872005,"conv","shoes",1,2,1,"conv1.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6640","MC-canada_50",8.366872005,"conv","shoes",1,3,0,"conv1.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6641","MC-canada_50",8.366872005,"moral","push",1,0,2,"moral1","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6642","MC-canada_50",8.366872005,"moral","push",1,1,0,"moral1.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6643","MC-canada_50",8.366872005,"moral","push",1,2,1,"moral1.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6644","MC-canada_50",8.366872005,"moral","push",1,3,0,"moral1.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6645","MC-canada_50",8.366872005,"conv","swim",2,0,1,"conv2","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6646","MC-canada_50",8.366872005,"conv","swim",2,1,0,"conv2.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6647","MC-canada_50",8.366872005,"conv","swim",2,2,1,"conv2.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6648","MC-canada_50",8.366872005,"conv","swim",2,3,0,"conv2.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6649","MC-canada_50",8.366872005,"moral","namecall",2,0,1,"moral2","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6650","MC-canada_50",8.366872005,"moral","namecall",2,1,0,"moral2.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6651","MC-canada_50",8.366872005,"moral","namecall",2,2,0,"moral2.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6652","MC-canada_50",8.366872005,"moral","namecall",2,3,0,"moral2.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6653","MC-canada_50",8.366872005,"conv","teachername",3,0,1,"conv3","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6654","MC-canada_50",8.366872005,"conv","teachername",3,1,0,"conv3.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6655","MC-canada_50",8.366872005,"conv","teachername",3,2,0,"conv3.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6656","MC-canada_50",8.366872005,"conv","teachername",3,3,0,"conv3.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6657","MC-canada_50",8.366872005,"moral","rip",3,0,1,"moral3","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6658","MC-canada_50",8.366872005,"moral","rip",3,1,0,"moral3.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6659","MC-canada_50",8.366872005,"moral","rip",3,2,0,"moral3.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6660","MC-canada_50",8.366872005,"moral","rip",3,3,0,"moral3.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6661","MC-canada_50",8.366872005,"conv","toy",4,0,3,"conv4","F","Canada",NA,8,-0.493860690566797,"Severity rating"
"6662","MC-canada_50",8.366872005,"conv","toy",4,1,0,"conv4.1","F","Canada",NA,8,-0.493860690566797,"Faraway country"
"6663","MC-canada_50",8.366872005,"conv","toy",4,2,0,"conv4.2","F","Canada",NA,8,-0.493860690566797,"Rule at school"
"6664","MC-canada_50",8.366872005,"conv","toy",4,3,0,"conv4.3","F","Canada",NA,8,-0.493860690566797,"Everyone else"
"6665","MC-canada_51",7.572895277,"conv","shoes",1,0,3,"conv1","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6666","MC-canada_51",7.572895277,"conv","shoes",1,1,0,"conv1.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6667","MC-canada_51",7.572895277,"conv","shoes",1,2,0,"conv1.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6668","MC-canada_51",7.572895277,"conv","shoes",1,3,1,"conv1.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6669","MC-canada_51",7.572895277,"moral","push",1,0,2,"moral1","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6670","MC-canada_51",7.572895277,"moral","push",1,1,0,"moral1.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6671","MC-canada_51",7.572895277,"moral","push",1,2,1,"moral1.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6672","MC-canada_51",7.572895277,"moral","push",1,3,1,"moral1.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6673","MC-canada_51",7.572895277,"conv","swim",2,0,5,"conv2","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6674","MC-canada_51",7.572895277,"conv","swim",2,1,1,"conv2.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6675","MC-canada_51",7.572895277,"conv","swim",2,2,1,"conv2.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6676","MC-canada_51",7.572895277,"conv","swim",2,3,1,"conv2.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6677","MC-canada_51",7.572895277,"moral","namecall",2,0,1,"moral2","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6678","MC-canada_51",7.572895277,"moral","namecall",2,1,0,"moral2.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6679","MC-canada_51",7.572895277,"moral","namecall",2,2,0,"moral2.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6680","MC-canada_51",7.572895277,"moral","namecall",2,3,0,"moral2.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6681","MC-canada_51",7.572895277,"conv","teachername",3,0,1,"conv3","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6682","MC-canada_51",7.572895277,"conv","teachername",3,1,0,"conv3.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6683","MC-canada_51",7.572895277,"conv","teachername",3,2,0,"conv3.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6684","MC-canada_51",7.572895277,"conv","teachername",3,3,0,"conv3.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6685","MC-canada_51",7.572895277,"moral","rip",3,0,2,"moral3","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6686","MC-canada_51",7.572895277,"moral","rip",3,1,0,"moral3.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6687","MC-canada_51",7.572895277,"moral","rip",3,2,0,"moral3.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6688","MC-canada_51",7.572895277,"moral","rip",3,3,0,"moral3.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6689","MC-canada_51",7.572895277,"conv","toy",4,0,3,"conv4","M","Canada",NA,7,-0.800252861461195,"Severity rating"
"6690","MC-canada_51",7.572895277,"conv","toy",4,1,1,"conv4.1","M","Canada",NA,7,-0.800252861461195,"Faraway country"
"6691","MC-canada_51",7.572895277,"conv","toy",4,2,1,"conv4.2","M","Canada",NA,7,-0.800252861461195,"Rule at school"
"6692","MC-canada_51",7.572895277,"conv","toy",4,3,1,"conv4.3","M","Canada",NA,7,-0.800252861461195,"Everyone else"
"6693","MC-canada_52",8.235455168,"conv","shoes",1,0,3,"conv1","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6694","MC-canada_52",8.235455168,"conv","shoes",1,1,1,"conv1.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6695","MC-canada_52",8.235455168,"conv","shoes",1,2,0,"conv1.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6696","MC-canada_52",8.235455168,"conv","shoes",1,3,0,"conv1.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6697","MC-canada_52",8.235455168,"moral","push",1,0,3,"moral1","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6698","MC-canada_52",8.235455168,"moral","push",1,1,0,"moral1.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6699","MC-canada_52",8.235455168,"moral","push",1,2,0,"moral1.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6700","MC-canada_52",8.235455168,"moral","push",1,3,0,"moral1.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6701","MC-canada_52",8.235455168,"conv","swim",2,0,4,"conv2","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6702","MC-canada_52",8.235455168,"conv","swim",2,1,1,"conv2.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6703","MC-canada_52",8.235455168,"conv","swim",2,2,1,"conv2.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6704","MC-canada_52",8.235455168,"conv","swim",2,3,1,"conv2.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6705","MC-canada_52",8.235455168,"moral","namecall",2,0,3,"moral2","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6706","MC-canada_52",8.235455168,"moral","namecall",2,1,0,"moral2.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6707","MC-canada_52",8.235455168,"moral","namecall",2,2,0,"moral2.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6708","MC-canada_52",8.235455168,"moral","namecall",2,3,0,"moral2.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6709","MC-canada_52",8.235455168,"conv","teachername",3,0,3,"conv3","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6710","MC-canada_52",8.235455168,"conv","teachername",3,1,0,"conv3.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6711","MC-canada_52",8.235455168,"conv","teachername",3,2,0,"conv3.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6712","MC-canada_52",8.235455168,"conv","teachername",3,3,0,"conv3.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6713","MC-canada_52",8.235455168,"moral","rip",3,0,3,"moral3","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6714","MC-canada_52",8.235455168,"moral","rip",3,1,0,"moral3.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6715","MC-canada_52",8.235455168,"moral","rip",3,2,0,"moral3.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6716","MC-canada_52",8.235455168,"moral","rip",3,3,0,"moral3.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6717","MC-canada_52",8.235455168,"conv","toy",4,0,3,"conv4","M","Canada",NA,8,-0.544573877188691,"Severity rating"
"6718","MC-canada_52",8.235455168,"conv","toy",4,1,0,"conv4.1","M","Canada",NA,8,-0.544573877188691,"Faraway country"
"6719","MC-canada_52",8.235455168,"conv","toy",4,2,0,"conv4.2","M","Canada",NA,8,-0.544573877188691,"Rule at school"
"6720","MC-canada_52",8.235455168,"conv","toy",4,3,0,"conv4.3","M","Canada",NA,8,-0.544573877188691,"Everyone else"
"6721","MC-canada_53",9.106091718,"conv","shoes",1,0,2,"conv1","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6722","MC-canada_53",9.106091718,"conv","shoes",1,1,0,"conv1.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6723","MC-canada_53",9.106091718,"conv","shoes",1,2,0,"conv1.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6724","MC-canada_53",9.106091718,"conv","shoes",1,3,1,"conv1.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
"6725","MC-canada_53",9.106091718,"moral","push",1,0,1,"moral1","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6726","MC-canada_53",9.106091718,"moral","push",1,1,0,"moral1.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6727","MC-canada_53",9.106091718,"moral","push",1,2,0,"moral1.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6728","MC-canada_53",9.106091718,"moral","push",1,3,1,"moral1.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
"6729","MC-canada_53",9.106091718,"conv","swim",2,0,3,"conv2","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6730","MC-canada_53",9.106091718,"conv","swim",2,1,0,"conv2.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6731","MC-canada_53",9.106091718,"conv","swim",2,2,0,"conv2.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6732","MC-canada_53",9.106091718,"conv","swim",2,3,1,"conv2.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
"6733","MC-canada_53",9.106091718,"moral","namecall",2,0,1,"moral2","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6734","MC-canada_53",9.106091718,"moral","namecall",2,1,0,"moral2.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6735","MC-canada_53",9.106091718,"moral","namecall",2,2,0,"moral2.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6736","MC-canada_53",9.106091718,"moral","namecall",2,3,1,"moral2.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
"6737","MC-canada_53",9.106091718,"conv","teachername",3,0,1,"conv3","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6738","MC-canada_53",9.106091718,"conv","teachername",3,1,0,"conv3.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6739","MC-canada_53",9.106091718,"conv","teachername",3,2,0,"conv3.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6740","MC-canada_53",9.106091718,"conv","teachername",3,3,0,"conv3.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
"6741","MC-canada_53",9.106091718,"moral","rip",3,0,2,"moral3","F","Canada",NA,9,-0.208599013937397,"Severity rating"
"6742","MC-canada_53",9.106091718,"moral","rip",3,1,0,"moral3.1","F","Canada",NA,9,-0.208599013937397,"Faraway country"
"6743","MC-canada_53",9.106091718,"moral","rip",3,2,0,"moral3.2","F","Canada",NA,9,-0.208599013937397,"Rule at school"
"6744","MC-canada_53",9.106091718,"moral","rip",3,3,1,"moral3.3","F","Canada",NA,9,-0.208599013937397,"Everyone else"
